,0
772,CZCE.TA101P4950
773,CZCE.ZC205C800
774,CZCE.CF205C17000
775,CZCE.ZC111P1460
776,CZCE.MA205P2900
777,CZCE.PK212P11200
778,CZCE.ZC210P770
779,CZCE.CF305C13200
780,CZCE.ZC112P1590
781,CZCE.ZC104P550
782,CZCE.MA112P2450
783,CZCE.MA210C2175
784,CZCE.SR209P6400
785,CZCE.TA107C4850
786,CZCE.CF211P19000
787,CZCE.ZC112C1600
788,CZCE.CF203C18600
789,CZCE.CF305C18200
790,CZCE.TA106P3850
791,CZCE.TA107P3900
792,CZCE.ZC112P1630
793,CZCE.ZC206P880
794,CZCE.SR109P4600
795,CZCE.ZC104C660
796,CZCE.ZC203P900
797,CZCE.MA201C4250
798,CZCE.ZC109C640
799,CZCE.ZC103P590
800,CZCE.MA011P1875
801,CZCE.MA107P2075
802,CZCE.MA202C3400
803,CZCE.MA202C2600
804,CZCE.ZC011C660
805,CZCE.ZC112P1030
806,CZCE.RM301P2950
807,CZCE.MA203P3600
808,CZCE.PK301C10600
809,CZCE.CF201C24400
810,CZCE.MA104C2225
811,CZCE.RM108P2375
812,CZCE.CF211C17600
813,CZCE.ZC103P620
814,CZCE.RM105C3400
815,CZCE.TA107P4250
816,CZCE.RM201P2425
817,CZCE.MA111P2350
818,CZCE.ZC202P690
819,CZCE.RM011C2225
820,CZCE.MA209C2400
821,CZCE.PK212C9700
822,CZCE.RM107P2850
823,CZCE.TA105P5000
824,CZCE.ZC209P870
825,CZCE.RM205C3600
826,CZCE.RM103C3300
827,CZCE.MA107C2750
828,CZCE.CF111C15400
829,CZCE.ZC108C690
830,CZCE.TA205P5200
831,CZCE.CF301P16400
832,CZCE.TA210C7700
833,CZCE.CF303P12200
834,CZCE.TA203C4350
835,CZCE.TA306C5800
836,CZCE.TA201C5000
837,CZCE.CF111C15800
838,CZCE.ZC107P1030
839,CZCE.TA205C4250
840,CZCE.SR111P6000
841,CZCE.ZC110P890
842,CZCE.SR209P5200
843,CZCE.MA203C2375
844,CZCE.MA107P2600
845,CZCE.ZC104P770
846,CZCE.CF305P17200
847,CZCE.TA109C5000
848,CZCE.MA106C2200
849,CZCE.MA211C2250
850,CZCE.RM108C2600
851,CZCE.ZC107P1010
852,CZCE.MA207C3350
853,CZCE.CF207C18600
854,CZCE.TA212C5700
855,CZCE.RM205P4500
856,CZCE.MA201C2600
857,CZCE.CF303P18600
858,CZCE.MA209P2600
859,CZCE.MA204P3800
860,CZCE.TA110P4750
861,CZCE.CF205P15800
862,CZCE.TA110C4500
863,CZCE.ZC208C670
864,CZCE.TA109P3750
865,CZCE.MA307C2650
866,CZCE.SR103P5500
867,CZCE.ZC109P600
868,CZCE.OI301C11800
869,CZCE.MA101C1900
870,CZCE.RM111C2475
871,CZCE.TA110P4950
872,CZCE.MA106C2375
873,CZCE.ZC201C1010
874,CZCE.TA104P3750
875,CZCE.RM207P3100
876,CZCE.ZC211P810
877,CZCE.ZC210C840
878,CZCE.OI305P10000
879,CZCE.ZC112C1570
880,CZCE.SR107P5500
881,CZCE.MA111P2450
882,CZCE.TA104P3850
883,CZCE.TA204P5900
884,CZCE.RM303P2650
885,CZCE.MA208C3250
886,CZCE.MA211P3450
887,CZCE.TA101C4500
888,CZCE.TA102P3050
889,CZCE.CF011P10600
890,CZCE.ZC201P1940
891,CZCE.TA203P5300
892,CZCE.RM305C2650
893,CZCE.TA205C5000
894,CZCE.RM111P3250
895,CZCE.ZC112P1600
896,CZCE.SR111C5100
897,CZCE.RM109P2950
898,CZCE.ZC104P790
899,CZCE.SR201P6000
900,CZCE.RM305C3500
901,CZCE.RM203P3350
902,CZCE.TA107C3550
