,0
813,INE.sc2209C810
814,INE.sc2210C870
815,INE.sc2212C680
816,INE.sc2208P690
817,INE.sc2208P760
818,INE.sc2204P600
819,INE.sc2208C870
820,INE.sc2210C830
821,INE.sc2211P520
822,INE.sc2110C430
823,INE.sc2209P750
824,INE.sc2209P510
825,INE.sc2205C630
826,INE.sc2202C495
827,INE.sc2208C750
828,INE.sc2204P740
829,INE.sc2211C690
830,INE.sc2201P440
831,INE.sc2205P650
832,INE.sc2204C580
833,INE.sc2203P405
834,INE.sc2211C510
835,INE.sc2212C810
836,INE.sc2210C780
837,INE.sc2209C830
838,INE.sc2206P830
839,INE.sc2206C930
840,INE.sc2112P520
841,INE.sc2111P360
842,INE.sc2112C610
843,INE.sc2209P670
844,INE.sc2204P750
845,INE.sc2112C435
846,INE.sc2204C500
847,INE.sc2208C540
848,INE.sc2209P690
849,INE.sc2210C700
850,INE.sc2202C385
851,INE.sc2210C730
852,INE.sc2211P630
853,INE.sc2111C400
854,INE.sc2209P570
855,INE.sc2207P770
856,INE.sc2205P850
857,INE.sc2206P620
858,INE.sc2204P910
859,INE.sc2207C900
860,INE.sc2206C550
861,INE.sc2210P550
862,INE.sc2206P920
863,INE.sc2212P495
864,INE.sc2208C850
865,INE.sc2206P640
866,INE.sc2110P485
867,INE.sc2205C920
868,INE.sc2111P355
869,INE.sc2209C660
870,INE.sc2202C440
871,INE.sc2202C445
872,INE.sc2203P400
873,INE.sc2203P550
874,INE.sc2112C390
875,INE.sc2205C690
876,INE.sc2202P520
877,INE.sc2202P480
878,INE.sc2110C485
879,INE.sc2112C465
880,INE.sc2201P400
881,INE.sc2210C740
882,INE.sc2204C630
883,INE.sc2209C770
884,INE.sc2212P780
885,INE.sc2209C880
886,INE.sc2204C720
887,INE.sc2207P900
888,INE.sc2204P630
889,INE.sc2210P570
890,INE.sc2209C500
891,INE.sc2204P730
892,INE.sc2211P660
893,INE.sc2110C375
894,INE.sc2208P860
895,INE.sc2205P580
896,INE.sc2208P820
897,INE.sc2202C390
898,INE.sc2212P485
899,INE.sc2211P850
900,INE.sc2112P485
901,INE.sc2110P375
902,INE.sc2112P400
903,INE.sc2202C435
904,INE.sc2202C430
905,INE.sc2210C680
906,INE.sc2208P530
907,INE.sc2205P570
908,INE.sc2211P840
909,INE.sc2206P490
910,INE.sc2208P610
911,INE.sc2210P495
912,INE.sc2205C720
913,INE.sc2110C440
914,INE.sc2203P440
915,INE.sc2204C950
916,INE.sc2212C570
917,INE.sc2109P360
918,INE.sc2110P520
919,INE.sc2205P630
920,INE.sc2206P860
921,INE.sc2210C560
922,INE.sc2212C700
923,INE.sc2206C700
924,INE.sc2204P500
925,INE.sc2203P500
926,INE.sc2110C500
927,INE.sc2210P660
928,INE.sc2207C670
929,INE.sc2206C530
930,INE.sc2204C820
931,INE.sc2204P680
932,INE.sc2203P470
933,INE.sc2202C550
934,INE.sc2207C610
935,INE.sc2205C670
936,INE.sc2212C740
937,INE.sc2212C750
938,INE.sc2210P510
939,INE.sc2204C790
940,INE.sc2210P750
941,INE.sc2111P400
942,INE.sc2209C570
943,INE.sc2207C690
944,INE.sc2205C610
945,INE.sc2109P490
946,INE.sc2210P700
947,INE.sc2110P445
948,INE.sc2201P550
949,INE.sc2110P460
950,INE.sc2210C750
951,INE.sc2205C485
952,INE.sc2207C890
953,INE.sc2207C760
954,INE.sc2212P540
955,INE.sc2204C640
956,INE.sc2209C800
957,INE.sc2209C610
958,INE.sc2210P790
959,INE.sc2204P650
960,INE.sc2205C640
961,INE.sc2201C395
962,INE.sc2109P500
963,INE.sc2206C900
964,INE.sc2207P520
965,INE.sc2203C610
966,INE.sc2210P840
967,INE.sc2111P395
968,INE.sc2208P870
969,INE.sc2204C495
970,INE.sc2210P520
971,INE.sc2204C610
972,INE.sc2207P780
973,INE.sc2201C550
974,INE.sc2207P820
975,INE.sc2109C480
976,INE.sc2209P810
977,INE.sc2206C830
978,INE.sc2210C690
979,INE.sc2204P830
980,INE.sc2204P950
981,INE.sc2207P920
982,INE.sc2109P405
983,INE.sc2205C820
984,INE.sc2209P590
985,INE.sc2206C820
986,INE.sc2112P395
987,INE.sc2209P610
988,INE.sc2202C420
989,INE.sc2212P490
990,INE.sc2211C520
991,INE.sc2209P620
992,INE.sc2212C485
993,INE.sc2112C370
994,INE.sc2212C690
995,INE.sc2208P660
996,INE.sc2209C540
997,INE.sc2204C960
998,INE.sc2212P790
999,INE.sc2203C430
1000,INE.sc2209C710
1001,INE.sc2206C520
1002,INE.sc2210P590
1003,INE.sc2112C475
1004,INE.sc2209C790
1005,INE.sc2211P730
1006,INE.sc2111C415
1007,INE.sc2212P510
1008,INE.sc2202C570
1009,INE.sc2212P620
1010,INE.sc2211C790
1011,INE.sc2203C630
